product_id,product_name,product_category,price
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,7.9
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,221.16
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,127.96
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,18.69
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,25.35
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,35.28
OFF-PA-10002986,Xerox 1898,Office Supplies,33.4
TEC-MA-10001972,Okidata C331dn Printer,Technology,837.6
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,40.68
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,209.568
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,22.368
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,3.882
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,115.296
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,1.908
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,43.372
TEC-PH-10000984,Panasonic KX-TG9471B,Technology,783.96
OFF-BI-10000666,Surelock Post Binders,Office Supplies,48.896
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,7.856
OFF-LA-10003720,Avery 487,Office Supplies,5.904
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,13.712
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,182.94
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,27.76
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,25.99
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,113.52
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,359.88
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,25.344
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,11.952
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,6.24
TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,742.336
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,6.464
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,11.52
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,222.384
OFF-AR-10000255,Newell 328,Office Supplies,23.36
OFF-LA-10004425,Staples,Office Supplies,8.67
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,25.71
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,100.94
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,63.882
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,683.144
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,1.476
OFF-SU-10004115,Acme Stainless Steel Office Snips,Office Supplies,40.712
OFF-PA-10000806,Xerox 1934,Office Supplies,279.9
OFF-AR-10001473,Newell 313,Office Supplies,13.12
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,69.576
OFF-AR-10001545,Newell 326,Office Supplies,4.224
TEC-AC-10004396,Logitech Keyboard K120,Technology,58.08
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,52.416
FUR-FU-10001473,DAX Wood Document Frame,Furniture,54.92
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,364.95
OFF-PA-10001166,Xerox 1932,Office Supplies,85.056
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,27.696
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,24.96
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,43.13
OFF-BI-10004187,Staples,Office Supplies,5.64
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,57.582
OFF-PA-10004983,Xerox 23,Office Supplies,31.104
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,30.192
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,43.6
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,4.768
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,10.38
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,13.392
TEC-PH-10003885,Cisco SPA508G,Technology,39.594
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,91.008
OFF-PA-10000176,Xerox 1887,Office Supplies,37.94
OFF-PA-10000327,Xerox 1971,Office Supplies,42.8
OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,33.63
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,62.808
OFF-PA-10003228,Xerox 1917,Office Supplies,195.64
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,239.9
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,380.058
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,1199.976
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,48.576
OFF-PA-10002751,Xerox 1920,Office Supplies,17.94
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,18.264
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,34.656
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,81.552
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,227.136
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,10.36
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,463.248
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,383.952
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,44.856
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,30.345
FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,127.554
FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,77.952
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,14.016
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,69.52
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,5.64
OFF-BI-10002393,Binder Posts,Office Supplies,13.776
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,245.88
OFF-ST-10004258,Portable Personal File Box,Office Supplies,36.63
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,22.58
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,12.39
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,39.92
OFF-PA-10002581,Xerox 1951,Office Supplies,61.96
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,19.936
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,3.798
OFF-PA-10000682,Xerox 1924,Office Supplies,27.744
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,158.376
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,27.58
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,5.553
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,243.92
OFF-FA-10004968,Rubber Band Ball,Office Supplies,14.96
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,7.184
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,10.512
TEC-PH-10002115,Plantronics 81402,Technology,263.96
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,71.632
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,9.328
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,5.88
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,975.92
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,303.84
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,485.88
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,12.54
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,8.94
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,9.24
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,70.008
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,77.6
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,464.85
OFF-AR-10000823,Newell 307,Office Supplies,10.192
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,1793.98
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,758.352
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,20.368
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,49.848
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,239.97
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,2404.704
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,563.024
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,344.91
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,8.64
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,89.988
OFF-PA-10000675,Xerox 1919,Office Supplies,229.544
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,1.824
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,18.32
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,48.816
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,1.188
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,119.8
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,61.568
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,6.192
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,2.214
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,5.32
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,975.92
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,2249.91
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,59.92
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,171.2
OFF-AR-10001972,Newell 323,Office Supplies,3.36
OFF-PA-10000595,Xerox 1929,Office Supplies,114.2
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,182.67
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,101.7
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,1126.02
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,1263.3
OFF-AR-10001246,Newell 317,Office Supplies,8.82
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,37.94
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,4.2
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,227.28
OFF-PA-10004327,Xerox 1911,Office Supplies,47.9
OFF-EN-10004773,Staples,Office Supplies,61.96
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,1117.92
FUR-CH-10003761,Global Italian Leather Office Chair,Furniture,183.372
OFF-PA-10002230,Xerox 1897,Office Supplies,7.968
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,26.352
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,481.32
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,13.98
OFF-BI-10003669,3M Organizer Strips,Office Supplies,25.92
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,91.59
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,674.058
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,22.92
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,269.9
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,11.808
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,9.588
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,18.336
OFF-PA-10000019,Xerox 1931,Office Supplies,36.288
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,111.984
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,5.97
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,2.508
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,35.96
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,14.952
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,67.144
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,254.058
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,173.94
TEC-PH-10000455,GE 30522EE2,Technology,231.98
OFF-BI-10002393,Binder Posts,Office Supplies,2.296
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,96.08
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,3.62
OFF-PA-10000994,Xerox 1915,Office Supplies,629.1
TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,90.48
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,14.88
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,91.275
OFF-PA-10001972,Xerox 214,Office Supplies,19.44
FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,897.15
OFF-AR-10000658,Newell 324,Office Supplies,57.75
OFF-PA-10000349,Staples,Office Supplies,14.94
OFF-AR-10001446,Newell 309,Office Supplies,23.1
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,12.536
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,1.08
OFF-FA-10003021,Staples,Office Supplies,4.512
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,16.776
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,33.74
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,1325.85
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,333.999
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,19.9
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,1268.82
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,283.92
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,5.68
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,375.34
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,96.08
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,11.68
OFF-FA-10000304,Advantus Push Pins,Office Supplies,4.36
OFF-LA-10002475,Avery 519,Office Supplies,29.24
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,117.488
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,18.84
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,12.42
OFF-PA-10000304,Xerox 1995,Office Supplies,12.96
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,69.48
TEC-PH-10001527,Plantronics MX500i Earset,Technology,85.9
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,18.06
OFF-PA-10003641,Xerox 1909,Office Supplies,79.14
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,37.4
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,2.512
OFF-FA-10003485,Staples,Office Supplies,18.864
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,61.192
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,67.84
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,48.712
OFF-AR-10001427,Newell 330,Office Supplies,17.94
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,242.94
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,7.764
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,467.04
TEC-PH-10001527,Plantronics MX500i Earset,Technology,128.85
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,8.4
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,199.98
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,110.98
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,207.984
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,36.112
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,35.568
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,88.768
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,12.9
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,717.12
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,21.36
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,6.688
TEC-PH-10001336,Digium D40 VoIP phone,Technology,773.94
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,20.568
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,4.356
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,19.04
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,5.22
OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,84.84
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,7.24
OFF-LA-10001175,Avery 514,Office Supplies,14.4
OFF-PA-10003441,Xerox 226,Office Supplies,15.552
FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,1325.76
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,3.108
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,6.672
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,689.408
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,1889.99
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,55.936
OFF-LA-10004008,Avery 507,Office Supplies,18.432
FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,20.32
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,52.064
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,48.784
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,13.092
TEC-PH-10004120,AT&T 1080 Phone,Technology,109.592
OFF-PA-10002764,Staples,Office Supplies,56.7
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,79.99
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,69.5
OFF-PA-10004327,Xerox 1911,Office Supplies,191.6
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,10.56
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,47.79
OFF-ST-10003306,Letter Size Cart,Office Supplies,714.3
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,2321.9
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,17.94
